week_start,zone,offense_type,incident_count,rolling_mean,rolling_std,anomaly_threshold,is_anomaly
2021-08-02 00:00:00+00:00,1,Aggravated Assault,9,11.25,2.7124053637210754,18.031013409302687,False
2021-08-09 00:00:00+00:00,1,Aggravated Assault,14,11.25,2.7124053637210754,18.031013409302687,False
2021-08-16 00:00:00+00:00,1,Aggravated Assault,10,11.25,2.7124053637210754,18.031013409302687,False
2021-08-23 00:00:00+00:00,1,Aggravated Assault,10,11.5,2.4494897427831783,17.623724356957947,False
2021-08-30 00:00:00+00:00,1,Aggravated Assault,16,11.375,2.503568881188841,17.6339222029721,False
2021-09-06 00:00:00+00:00,1,Aggravated Assault,19,11.75,2.9640705601780617,19.160176400445152,False
2021-09-13 00:00:00+00:00,1,Aggravated Assault,16,13.125,3.4820970692960302,21.830242673240075,False
2021-09-20 00:00:00+00:00,1,Aggravated Assault,12,13.25,3.5757117173668083,22.189279293417023,False
2021-09-27 00:00:00+00:00,1,Aggravated Assault,11,13.25,3.5757117173668083,22.189279293417023,False
2021-10-04 00:00:00+00:00,1,Aggravated Assault,5,13.5,3.295017884191656,21.737544710479142,False
2021-10-11 00:00:00+00:00,1,Aggravated Assault,9,12.375,4.438065859293728,23.47016464823432,False
2021-10-18 00:00:00+00:00,1,Aggravated Assault,16,12.25,4.527692569068709,23.56923142267177,False
2021-10-25 00:00:00+00:00,1,Aggravated Assault,10,13.0,4.59813626840888,24.4953406710222,False
2021-11-01 00:00:00+00:00,1,Aggravated Assault,12,12.25,4.527692569068709,23.56923142267177,False
2021-11-08 00:00:00+00:00,1,Aggravated Assault,10,11.375,3.6228441865473595,20.4321104663684,False
2021-11-15 00:00:00+00:00,1,Aggravated Assault,7,10.625,3.1139088893910447,18.40977222347761,False
2021-11-22 00:00:00+00:00,1,Aggravated Assault,9,10.0,3.295017884191656,18.237544710479142,False
2021-11-29 00:00:00+00:00,1,Aggravated Assault,7,9.75,3.284161123592185,17.96040280898046,False
2021-12-06 00:00:00+00:00,1,Aggravated Assault,9,10.0,2.9277002188455987,17.319250547113995,False
2021-12-13 00:00:00+00:00,1,Aggravated Assault,13,10.0,2.9277002188455987,17.319250547113995,False
2021-12-20 00:00:00+00:00,1,Aggravated Assault,3,9.625,2.1339098923270927,14.959774730817731,False
2021-12-27 00:00:00+00:00,1,Aggravated Assault,16,8.75,3.1509635714446818,16.627408928611704,False
2022-01-03 00:00:00+00:00,1,Aggravated Assault,11,9.25,3.9551051999734645,19.137762999933663,False
2022-01-10 00:00:00+00:00,1,Aggravated Assault,11,9.375,3.9977672339873482,19.36941808496837,False
2022-01-17 00:00:00+00:00,1,Aggravated Assault,7,9.875,3.9074105418879572,19.643526354719892,False
2022-01-24 00:00:00+00:00,1,Aggravated Assault,11,9.625,4.033343171967536,19.70835792991884,False
2022-01-31 00:00:00+00:00,1,Aggravated Assault,13,10.125,3.9074105418879572,19.893526354719892,False
2022-02-07 00:00:00+00:00,1,Aggravated Assault,17,10.625,3.9977672339873482,20.61941808496837,False
2022-02-14 00:00:00+00:00,1,Aggravated Assault,7,11.125,4.54933276112317,22.498331902807926,False
2022-02-21 00:00:00+00:00,1,Aggravated Assault,12,11.625,3.6620642110310246,20.78016052757756,False
2022-02-28 00:00:00+00:00,1,Aggravated Assault,16,11.125,3.22656385117578,19.19140962793945,False
2022-03-07 00:00:00+00:00,1,Aggravated Assault,13,11.75,3.654742515847437,20.886856289618592,False
2022-03-14 00:00:00+00:00,1,Aggravated Assault,5,12.0,3.664501525251617,21.161253813129044,False
2022-03-21 00:00:00+00:00,1,Aggravated Assault,10,11.75,4.0970372570571385,21.992593142642846,False
2022-03-28 00:00:00+00:00,1,Aggravated Assault,16,11.625,4.138236339311712,21.97059084827928,False
2022-04-04 00:00:00+00:00,1,Aggravated Assault,10,12.0,4.4077853201547175,23.019463300386793,False
2022-04-11 00:00:00+00:00,1,Aggravated Assault,16,11.125,3.9438016467073274,20.98450411676832,False
2022-04-18 00:00:00+00:00,1,Aggravated Assault,7,12.25,3.8821937833431974,21.955484458357994,False
2022-04-25 00:00:00+00:00,1,Aggravated Assault,13,11.625,4.307385683749648,22.39346420937412,False
2022-05-02 00:00:00+00:00,1,Aggravated Assault,20,11.25,3.991061441342569,21.227653603356423,False
2022-05-09 00:00:00+00:00,1,Aggravated Assault,13,12.125,5.05505404803662,24.762635120091552,False
2022-05-16 00:00:00+00:00,1,Aggravated Assault,14,13.125,4.155461122770509,23.513652806926274,False
2022-05-23 00:00:00+00:00,1,Aggravated Assault,21,13.625,3.961871851969542,23.529679629923855,False
2022-05-30 00:00:00+00:00,1,Aggravated Assault,22,14.25,4.713203338949606,26.033008347374015,False
2022-06-06 00:00:00+00:00,1,Aggravated Assault,18,15.75,5.063877678504601,28.4096941962615,False
2022-06-13 00:00:00+00:00,1,Aggravated Assault,8,16.0,5.1269595556932455,28.817398889233115,False
2022-06-20 00:00:00+00:00,1,Aggravated Assault,13,16.125,4.882549100038393,28.33137275009598,False
2022-06-27 00:00:00+00:00,1,Aggravated Assault,9,16.125,4.882549100038393,28.33137275009598,False
2022-07-04 00:00:00+00:00,1,Aggravated Assault,10,14.75,5.175491695067657,27.688729237669143,False
2022-07-11 00:00:00+00:00,1,Aggravated Assault,15,14.375,5.423164600647327,27.932911501618317,False
2022-07-18 00:00:00+00:00,1,Aggravated Assault,9,14.5,5.42481072744215,28.062026818605375,False
2022-07-25 00:00:00+00:00,1,Aggravated Assault,11,13.0,5.0142653642240695,25.535663410560176,False
2022-08-01 00:00:00+00:00,1,Aggravated Assault,10,11.625,3.461523198989551,20.278807997473876,False
2022-08-08 00:00:00+00:00,1,Aggravated Assault,18,10.625,2.3260942125619684,16.440235531404923,True
2022-08-15 00:00:00+00:00,1,Aggravated Assault,9,11.875,3.22656385117578,19.94140962793945,False
2022-08-22 00:00:00+00:00,1,Aggravated Assault,12,11.375,3.335416016031583,19.713540040078957,False
2022-08-29 00:00:00+00:00,1,Aggravated Assault,17,11.75,3.1959796173138697,19.739949043284675,False
2022-09-05 00:00:00+00:00,1,Aggravated Assault,10,12.625,3.58319490319543,21.582987257988577,False
2022-09-12 00:00:00+00:00,1,Aggravated Assault,16,12.0,3.545621041711673,20.86405260427918,False
2022-09-19 00:00:00+00:00,1,Aggravated Assault,14,12.875,3.5632048174962616,21.783012043740655,False
2022-09-26 00:00:00+00:00,1,Aggravated Assault,15,13.25,3.4948942350643044,21.987235587660763,False
2022-10-03 00:00:00+00:00,1,Aggravated Assault,7,13.875,3.2705394924123095,22.051348731030775,False
2022-10-10 00:00:00+00:00,1,Aggravated Assault,11,12.5,3.58568582800318,21.46421457000795,False
2022-10-17 00:00:00+00:00,1,Aggravated Assault,11,12.75,3.370036032024413,21.175090080061032,False
2022-10-24 00:00:00+00:00,1,Aggravated Assault,11,12.625,3.4200041771068888,21.175010442767224,False
2022-10-31 00:00:00+00:00,1,Aggravated Assault,15,11.875,2.9489707647632875,19.24742691190822,False
2022-11-07 00:00:00+00:00,1,Aggravated Assault,10,12.5,3.0237157840738176,20.059289460184544,False
2022-11-14 00:00:00+00:00,1,Aggravated Assault,11,11.75,2.7645717829090892,18.661429457272725,False
2022-11-21 00:00:00+00:00,1,Aggravated Assault,7,11.375,2.6152028055746865,17.913007013936717,False
2022-11-28 00:00:00+00:00,1,Aggravated Assault,6,10.375,2.5599944196367748,16.774986049091936,False
2022-12-05 00:00:00+00:00,1,Aggravated Assault,7,10.25,2.7645717829090892,17.161429457272725,False
2022-12-12 00:00:00+00:00,1,Aggravated Assault,5,9.75,2.964070560178061,17.160176400445152,False
2022-12-19 00:00:00+00:00,1,Aggravated Assault,11,9.0,3.3380918415851206,17.3452296039628,False
2022-12-26 00:00:00+00:00,1,Aggravated Assault,7,9.0,3.3380918415851206,17.3452296039628,False
2023-01-02 00:00:00+00:00,1,Aggravated Assault,11,8.0,2.3299294900428698,13.824823725107175,False
2023-01-09 00:00:00+00:00,1,Aggravated Assault,6,8.125,2.474873734152916,14.31218433538229,False
2023-01-16 00:00:00+00:00,1,Aggravated Assault,9,7.5,2.267786838055363,13.169467095138408,False
2023-01-23 00:00:00+00:00,1,Aggravated Assault,8,7.75,2.3145502494313783,13.536375623578445,False
2023-01-30 00:00:00+00:00,1,Aggravated Assault,9,8.0,2.2038926600773583,13.509731650193395,False
2023-02-06 00:00:00+00:00,1,Aggravated Assault,11,8.25,2.187627547301936,13.71906886825484,False
2023-02-13 00:00:00+00:00,1,Aggravated Assault,12,9.0,1.927248223318863,13.818120558297156,False
2023-02-20 00:00:00+00:00,1,Aggravated Assault,10,9.125,2.100170061141308,14.37542515285327,False
2023-02-27 00:00:00+00:00,1,Aggravated Assault,11,9.5,1.9272482233188628,14.318120558297156,False
2023-03-06 00:00:00+00:00,1,Aggravated Assault,7,9.5,1.9272482233188628,14.318120558297156,False
2023-03-13 00:00:00+00:00,1,Aggravated Assault,9,9.625,1.6850180160122066,13.837545040030516,False
2023-03-20 00:00:00+00:00,1,Aggravated Assault,6,9.625,1.6850180160122066,13.837545040030516,False
2023-03-27 00:00:00+00:00,1,Aggravated Assault,4,9.375,2.0658792662827956,14.539698165706989,False
2023-04-03 00:00:00+00:00,1,Aggravated Assault,10,8.75,2.815771906346718,15.789429765866796,False
2023-04-10 00:00:00+00:00,1,Aggravated Assault,6,8.625,2.7222627143085005,15.430656785771252,False
2023-04-17 00:00:00+00:00,1,Aggravated Assault,14,7.875,2.4748737341529163,14.062184335382291,False
2023-04-24 00:00:00+00:00,1,Aggravated Assault,8,8.375,3.2486260832190936,16.496565208047734,False
2023-05-01 00:00:00+00:00,1,Aggravated Assault,7,8.0,3.070597894314954,15.676494735787385,False
2023-05-08 00:00:00+00:00,1,Aggravated Assault,9,8.0,3.070597894314954,15.676494735787385,False
2023-05-15 00:00:00+00:00,1,Aggravated Assault,17,8.0,3.070597894314954,15.676494735787385,True
2023-05-22 00:00:00+00:00,1,Aggravated Assault,11,9.375,4.274091382136927,20.06022845534232,False
2023-05-29 00:00:00+00:00,1,Aggravated Assault,11,10.25,3.693623849670827,19.484059624177068,False
2023-06-05 00:00:00+00:00,1,Aggravated Assault,15,10.375,3.7008686239082538,19.627171559770634,False
2023-06-12 00:00:00+00:00,1,Aggravated Assault,7,11.5,3.5456210417116734,20.364052604279184,False
2023-06-19 00:00:00+00:00,1,Aggravated Assault,11,10.625,3.7008686239082538,19.877171559770634,False
2023-06-26 00:00:00+00:00,1,Aggravated Assault,10,11.0,3.5456210417116734,19.864052604279184,False
2023-07-03 00:00:00+00:00,1,Aggravated Assault,9,11.375,3.204349722308279,19.3858743057707,False
2023-07-10 00:00:00+00:00,1,Aggravated Assault,9,11.375,3.204349722308279,19.3858743057707,False
2023-07-17 00:00:00+00:00,1,Aggravated Assault,10,10.375,2.3260942125619692,16.190235531404923,False
2023-07-24 00:00:00+00:00,1,Aggravated Assault,9,10.25,2.314550249431379,16.036375623578447,False
2023-07-31 00:00:00+00:00,1,Aggravated Assault,12,10.0,2.3299294900428706,15.824823725107176,False
2023-08-07 00:00:00+00:00,1,Aggravated Assault,7,9.625,1.5059406173077161,13.389851543269291,False
2023-08-14 00:00:00+00:00,1,Aggravated Assault,14,9.625,1.5059406173077161,13.389851543269291,True
2023-08-21 00:00:00+00:00,1,Aggravated Assault,13,10.0,2.1380899352993956,15.34522483824849,False
2023-08-28 00:00:00+00:00,1,Aggravated Assault,10,10.375,2.386719206657661,16.34179801664415,False
2023-09-04 00:00:00+00:00,1,Aggravated Assault,5,10.5,2.3299294900428706,16.324823725107176,False
2023-09-11 00:00:00+00:00,1,Aggravated Assault,8,10.0,3.023715784073818,17.559289460184544,False
2023-09-18 00:00:00+00:00,1,Aggravated Assault,11,9.75,3.105295017040594,17.513237542601487,False
2023-09-25 00:00:00+00:00,1,Aggravated Assault,14,10.0,3.1167748898959187,17.791937224739797,False
2023-10-02 00:00:00+00:00,1,Aggravated Assault,12,10.25,3.3700360320244145,18.675090080061036,False
2023-10-09 00:00:00+00:00,1,Aggravated Assault,12,10.875,3.136763573220927,18.716908933052316,False
2023-10-16 00:00:00+00:00,1,Aggravated Assault,14,10.625,2.924648941081892,17.93662235270473,False
2023-10-23 00:00:00+00:00,1,Aggravated Assault,8,10.75,3.058944729337694,18.397361823344234,False
2023-10-30 00:00:00+00:00,1,Aggravated Assault,5,10.5,3.207134902949093,18.517837257372733,False
2023-11-06 00:00:00+00:00,1,Aggravated Assault,10,10.5,3.207134902949093,18.517837257372733,False
2023-11-13 00:00:00+00:00,1,Aggravated Assault,11,10.75,3.058944729337694,18.397361823344234,False
2023-11-20 00:00:00+00:00,1,Aggravated Assault,11,10.75,3.058944729337694,18.397361823344234,False
2023-11-27 00:00:00+00:00,1,Aggravated Assault,13,10.375,2.7742437837054936,17.310609459263734,False
2023-12-04 00:00:00+00:00,1,Aggravated Assault,8,10.5,2.8784916685156983,17.696229171289247,False
2023-12-11 00:00:00+00:00,1,Aggravated Assault,7,10.0,2.9277002188455996,17.319250547114,False
2023-12-18 00:00:00+00:00,1,Aggravated Assault,11,9.125,2.587745847533829,15.594364618834572,False
2023-12-25 00:00:00+00:00,1,Aggravated Assault,9,9.5,2.618614682831909,16.046536707079774,False
2024-01-01 00:00:00+00:00,1,Aggravated Assault,4,10.0,1.9272482233188637,14.81812055829716,False
2024-01-08 00:00:00+00:00,1,Aggravated Assault,11,9.25,2.866057521105555,16.415143802763886,False
2024-01-15 00:00:00+00:00,1,Aggravated Assault,5,9.25,2.866057521105555,16.415143802763886,False
2024-01-22 00:00:00+00:00,1,Aggravated Assault,7,8.5,3.1167748898959187,16.291937224739797,False
2024-01-29 00:00:00+00:00,1,Aggravated Assault,6,7.75,2.5495097567963927,14.123774391990981,False
2024-02-05 00:00:00+00:00,1,Aggravated Assault,10,7.5,2.618614682831909,14.046536707079772,False
2024-02-12 00:00:00+00:00,1,Aggravated Assault,7,7.875,2.7483761439387133,14.745940359846784,False
2024-02-19 00:00:00+00:00,1,Aggravated Assault,11,7.375,2.4458419526091335,13.489604881522833,False
2024-02-26 00:00:00+00:00,1,Aggravated Assault,6,7.625,2.722262714308501,14.430656785771252,False
2024-03-04 00:00:00+00:00,1,Aggravated Assault,8,7.875,2.4164614034338965,13.916153508584742,False
2024-03-11 00:00:00+00:00,1,Aggravated Assault,10,7.5,2.070196678027063,12.675491695067658,False
2024-03-18 00:00:00+00:00,1,Aggravated Assault,6,8.125,1.9594095320493152,13.023523830123288,False
2024-03-25 00:00:00+00:00,1,Aggravated Assault,8,8.0,2.070196678027063,13.175491695067658,False
2024-04-01 00:00:00+00:00,1,Aggravated Assault,14,8.25,1.908627030841056,13.02156757710264,True
2024-04-08 00:00:00+00:00,1,Aggravated Assault,10,8.75,2.76457178290909,15.661429457272725,False
2024-04-15 00:00:00+00:00,1,Aggravated Assault,10,9.125,2.695896352395089,15.864740880987721,False
2024-04-22 00:00:00+00:00,1,Aggravated Assault,11,9.0,2.618614682831909,15.546536707079772,False
2024-04-29 00:00:00+00:00,1,Aggravated Assault,12,9.625,2.386719206657661,15.591798016644152,False
2024-05-06 00:00:00+00:00,1,Aggravated Assault,11,10.125,2.4164614034338965,16.166153508584742,False
2024-05-13 00:00:00+00:00,1,Aggravated Assault,12,10.25,2.4348657927227593,16.337164481806898,False
2024-05-20 00:00:00+00:00,1,Aggravated Assault,14,11.0,1.7728105208558371,15.432026302139594,False
2024-05-27 00:00:00+00:00,1,Aggravated Assault,11,11.75,1.58113883008419,15.702847075210475,False
2024-06-03 00:00:00+00:00,1,Aggravated Assault,8,11.375,1.3024701806293197,14.631175451573299,False
2024-06-10 00:00:00+00:00,1,Aggravated Assault,12,11.125,1.7268882005337978,15.442220501334495,False
2024-06-17 00:00:00+00:00,1,Aggravated Assault,10,11.375,1.6850180160122072,15.587545040030518,False
2024-06-24 00:00:00+00:00,1,Aggravated Assault,13,11.25,1.7525491637693285,15.631372909423321,False
2024-07-01 00:00:00+00:00,1,Aggravated Assault,8,11.375,1.8468119248354138,15.992029812088536,False
2024-07-08 00:00:00+00:00,1,Aggravated Assault,9,11.0,2.203892660077359,16.509731650193398,False
2024-07-15 00:00:00+00:00,1,Aggravated Assault,9,10.625,2.2638462845343543,16.284615711335885,False
2024-07-22 00:00:00+00:00,1,Aggravated Assault,11,10.0,1.851640199545103,14.629100498862758,False
2024-07-29 00:00:00+00:00,1,Aggravated Assault,13,10.0,1.851640199545103,14.629100498862758,False
2024-08-05 00:00:00+00:00,1,Aggravated Assault,15,10.625,1.9226098333849673,15.43152458346242,False
2024-08-12 00:00:00+00:00,1,Aggravated Assault,5,11.0,2.449489742783178,17.123724356957943,False
2024-08-19 00:00:00+00:00,1,Aggravated Assault,13,10.375,3.2486260832190936,18.496565208047734,False
2024-08-26 00:00:00+00:00,1,Aggravated Assault,12,10.375,3.2486260832190936,18.496565208047734,False
2024-09-02 00:00:00+00:00,1,Aggravated Assault,15,10.875,3.1367635732209265,18.716908933052316,False
2024-09-09 00:00:00+00:00,1,Aggravated Assault,7,11.625,3.3354160160315836,19.96354004007896,False
2024-09-16 00:00:00+00:00,1,Aggravated Assault,7,11.375,3.6228441865473595,20.4321104663684,False
2024-09-23 00:00:00+00:00,1,Aggravated Assault,12,10.875,3.943801646707328,20.73450411676832,False
2024-09-30 00:00:00+00:00,1,Aggravated Assault,13,10.75,3.882193783343198,20.455484458357994,False
2024-10-07 00:00:00+00:00,1,Aggravated Assault,11,10.5,3.625307868699863,19.56326967174966,False
2024-10-14 00:00:00+00:00,1,Aggravated Assault,7,11.25,2.866057521105554,18.415143802763886,False
2024-10-21 00:00:00+00:00,1,Aggravated Assault,12,10.5,3.116774889895918,18.291937224739797,False
2024-10-28 00:00:00+00:00,1,Aggravated Assault,16,10.5,3.116774889895918,18.291937224739797,False
2024-11-04 00:00:00+00:00,1,Aggravated Assault,10,10.625,3.3354160160315836,18.96354004007896,False
2024-11-11 00:00:00+00:00,1,Aggravated Assault,10,11.0,3.0237157840738176,18.559289460184544,False
2024-11-18 00:00:00+00:00,1,Aggravated Assault,8,11.375,2.615202805574687,17.913007013936717,False
2024-11-25 00:00:00+00:00,1,Aggravated Assault,11,10.875,2.850438562747845,18.001096406869614,False
2024-12-02 00:00:00+00:00,1,Aggravated Assault,4,10.625,2.7222627143085005,17.43065678577125,False
2024-12-09 00:00:00+00:00,1,Aggravated Assault,4,9.75,3.575711717366808,18.68927929341702,False
2024-12-16 00:00:00+00:00,1,Aggravated Assault,8,9.375,4.033343171967536,19.45835792991884,False
2024-12-23 00:00:00+00:00,1,Aggravated Assault,9,8.875,3.9074105418879577,18.643526354719896,False
2024-12-30 00:00:00+00:00,1,Aggravated Assault,11,8.0,2.6726124191242437,14.681531047810608,False
2025-01-06 00:00:00+00:00,1,Aggravated Assault,13,8.125,2.799872446074234,15.124681115185584,False
2025-01-13 00:00:00+00:00,1,Aggravated Assault,8,8.5,3.251373336211726,16.628433340529316,False
2025-01-20 00:00:00+00:00,1,Aggravated Assault,7,8.5,3.251373336211726,16.628433340529316,False
2025-01-27 00:00:00+00:00,1,Aggravated Assault,16,8.0,3.116774889895918,15.791937224739796,True
2025-02-03 00:00:00+00:00,1,Aggravated Assault,13,9.5,3.7416573867739413,18.854143466934854,False
2025-02-10 00:00:00+00:00,1,Aggravated Assault,7,10.625,3.1594529363709247,18.523632340927314,False
2025-02-17 00:00:00+00:00,1,Aggravated Assault,8,10.5,3.295017884191656,18.737544710479142,False
2025-02-24 00:00:00+00:00,1,Aggravated Assault,8,10.375,3.3779748793788102,18.819937198447025,False
2025-03-03 00:00:00+00:00,1,Aggravated Assault,13,10.0,3.4641016151377544,18.660254037844386,False
2025-03-10 00:00:00+00:00,1,Aggravated Assault,8,10.0,3.4641016151377544,18.660254037844386,False
2025-03-17 00:00:00+00:00,1,Aggravated Assault,8,10.0,3.4641016151377544,18.660254037844386,False
2025-03-24 00:00:00+00:00,1,Aggravated Assault,9,10.125,3.3567628964311944,18.516907241077988,False
2025-03-31 00:00:00+00:00,1,Aggravated Assault,11,9.25,2.3754698783308417,15.188674695827103,False
2025-04-07 00:00:00+00:00,1,Aggravated Assault,17,9.0,2.0,14.0,True
2025-04-14 00:00:00+00:00,1,Aggravated Assault,13,10.25,3.2841611235921855,18.46040280898046,False
2025-04-21 00:00:00+00:00,1,Aggravated Assault,8,10.875,3.2705394924123103,19.051348731030778,False
2025-04-28 00:00:00+00:00,1,Aggravated Assault,9,10.875,3.2705394924123103,19.051348731030778,False
2025-05-05 00:00:00+00:00,1,Aggravated Assault,10,10.375,3.204349722308279,18.3858743057707,False
2025-05-12 00:00:00+00:00,1,Aggravated Assault,21,10.625,3.067688753070345,18.294221882675863,True
2025-05-19 00:00:00+00:00,1,Aggravated Assault,9,12.25,4.5591352563522705,23.647838140880676,False
2025-05-26 00:00:00+00:00,1,Aggravated Assault,13,12.25,4.5591352563522705,23.647838140880676,False
2025-06-02 00:00:00+00:00,1,Aggravated Assault,12,12.5,4.535573676110727,23.838934190276817,False
2025-06-09 00:00:00+00:00,1,Aggravated Assault,11,11.875,4.155461122770509,22.263652806926274,False
2025-06-16 00:00:00+00:00,1,Aggravated Assault,12,11.625,4.138236339311712,21.97059084827928,False
2025-06-23 00:00:00+00:00,1,Aggravated Assault,10,12.125,3.8706773124535787,21.801693281133947,False
2025-06-30 00:00:00+00:00,1,Aggravated Assault,14,12.25,3.770183777256185,21.67545944314046,False
2025-07-07 00:00:00+00:00,1,Aggravated Assault,9,12.75,3.6936238496708276,21.98405962417707,False
2025-07-14 00:00:00+00:00,1,Aggravated Assault,10,11.25,1.8322507626258089,15.830626906564522,False
2025-07-21 00:00:00+00:00,1,Aggravated Assault,11,11.375,1.6850180160122072,15.587545040030518,False
2025-07-28 00:00:00+00:00,1,Aggravated Assault,12,11.125,1.5526475085202973,15.006618771300744,False
2025-08-04 00:00:00+00:00,1,Aggravated Assault,12,11.125,1.5526475085202973,15.006618771300744,False
2025-08-11 00:00:00+00:00,1,Aggravated Assault,11,11.25,1.58113883008419,15.202847075210475,False
2025-08-18 00:00:00+00:00,1,Aggravated Assault,14,11.125,1.5526475085202973,15.006618771300744,False
2025-08-25 00:00:00+00:00,1,Aggravated Assault,8,11.625,1.7677669529663689,16.044417382415922,False
2025-09-01 00:00:00+00:00,1,Aggravated Assault,17,10.875,1.8850918886280927,15.58772972157023,True
2025-09-08 00:00:00+00:00,1,Aggravated Assault,8,11.875,2.695896352395089,18.61474088098772,False
2025-09-15 00:00:00+00:00,1,Aggravated Assault,6,11.625,2.973093626895345,19.057734067238364,False
2025-09-22 00:00:00+00:00,1,Aggravated Assault,8,11.0,3.5856858280031814,19.964214570007954,False
2025-09-29 00:00:00+00:00,1,Aggravated Assault,27,10.5,3.703280399090206,19.758200997725517,True
2025-10-06 00:00:00+00:00,1,Aggravated Assault,14,12.375,6.94750726108704,29.7437681527176,False
2025-10-13 00:00:00+00:00,1,Aggravated Assault,7,12.75,6.943650748294136,30.109126870735338,False
2025-10-20 00:00:00+00:00,1,Aggravated Assault,10,11.875,7.199950396654529,29.874875991636323,False
2025-10-27 00:00:00+00:00,1,Aggravated Assault,12,12.125,7.079901129253148,29.82475282313287,False
2025-11-03 00:00:00+00:00,1,Aggravated Assault,19,11.5,6.80336051416609,28.508401285415225,False
2025-11-10 00:00:00+00:00,1,Aggravated Assault,7,12.875,7.100050301632678,30.625125754081697,False
2025-11-17 00:00:00+00:00,1,Aggravated Assault,14,13.0,6.969320524371696,30.42330131092924,False
2025-11-24 00:00:00+00:00,1,Aggravated Assault,11,13.75,6.670832032063167,30.427080080157918,False
2025-12-01 00:00:00+00:00,1,Aggravated Assault,17,11.75,3.9910614413425693,21.727653603356423,False
2025-12-08 00:00:00+00:00,1,Aggravated Assault,15,12.125,4.356850107261306,23.017125268153265,False
2025-12-15 00:00:00+00:00,1,Aggravated Assault,14,13.125,3.9074105418879577,22.893526354719896,False
2025-12-22 00:00:00+00:00,1,Aggravated Assault,10,13.625,3.7008686239082538,22.877171559770634,False
2025-12-29 00:00:00+00:00,1,Aggravated Assault,16,13.375,3.8890872965260117,23.09771824131503,False
2026-01-05 00:00:00+00:00,1,Aggravated Assault,13,13.0,3.3806170189140667,21.451542547285165,False
2026-01-12 00:00:00+00:00,1,Aggravated Assault,10,13.75,2.375469878330842,19.688674695827103,False
2026-01-19 00:00:00+00:00,1,Aggravated Assault,6,13.25,2.7124053637210754,20.031013409302687,False
2026-01-26 00:00:00+00:00,1,Aggravated Assault,6,12.625,3.7008686239082538,21.877171559770634,False
